trial,subject,ID,timeout,rt,room1,room2,action,chosenroom
7,6,16yvw4ickw19p3b01okj4nn3,false,5414,0,7,0,0
8,6,16yvw4ickw19p3b01okj4nn3,false,7978,6,5,1,5
9,6,16yvw4ickw19p3b01okj4nn3,false,5268,8,2,0,8
10,6,16yvw4ickw19p3b01okj4nn3,false,5335,7,1,1,1
11,6,16yvw4ickw19p3b01okj4nn3,false,2184,7,5,1,5
12,6,16yvw4ickw19p3b01okj4nn3,false,3360,8,1,0,8
13,6,16yvw4ickw19p3b01okj4nn3,false,5355,8,5,0,8
14,6,16yvw4ickw19p3b01okj4nn3,false,2642,8,7,0,8
15,6,16yvw4ickw19p3b01okj4nn3,false,2768,5,1,0,5
16,6,16yvw4ickw19p3b01okj4nn3,false,4085,6,2,1,2
17,6,16yvw4ickw19p3b01okj4nn3,false,2067,9,5,1,5
18,6,16yvw4ickw19p3b01okj4nn3,false,6141,2,8,0,2
19,6,16yvw4ickw19p3b01okj4nn3,false,3752,1,9,0,1
20,6,16yvw4ickw19p3b01okj4nn3,false,3725,2,4,0,2
21,6,16yvw4ickw19p3b01okj4nn3,false,5963,6,1,0,6
22,6,16yvw4ickw19p3b01okj4nn3,false,3845,0,9,0,0
23,6,16yvw4ickw19p3b01okj4nn3,false,4705,1,7,0,1
24,6,16yvw4ickw19p3b01okj4nn3,false,2473,9,8,1,8
25,6,16yvw4ickw19p3b01okj4nn3,false,5356,0,8,0,0
26,6,16yvw4ickw19p3b01okj4nn3,false,4453,7,2,1,2
27,6,16yvw4ickw19p3b01okj4nn3,false,5747,8,4,1,4
28,6,16yvw4ickw19p3b01okj4nn3,false,2513,0,4,0,0
29,6,16yvw4ickw19p3b01okj4nn3,false,2948,5,0,1,0
30,6,16yvw4ickw19p3b01okj4nn3,false,3789,4,7,0,4
31,6,16yvw4ickw19p3b01okj4nn3,false,2359,2,9,0,2
32,6,16yvw4ickw19p3b01okj4nn3,false,1513,6,7,0,6
33,6,16yvw4ickw19p3b01okj4nn3,false,6911,5,6,1,6
34,6,16yvw4ickw19p3b01okj4nn3,false,2309,7,6,1,6
35,6,16yvw4ickw19p3b01okj4nn3,false,3235,9,7,1,7
36,6,16yvw4ickw19p3b01okj4nn3,false,2000,0,2,0,0
37,6,16yvw4ickw19p3b01okj4nn3,false,2591,7,9,0,7
38,6,16yvw4ickw19p3b01okj4nn3,false,2459,5,4,0,5
39,6,16yvw4ickw19p3b01okj4nn3,false,2171,6,9,0,6
40,6,16yvw4ickw19p3b01okj4nn3,false,1339,9,4,1,4
41,6,16yvw4ickw19p3b01okj4nn3,false,3480,5,8,1,8
42,6,16yvw4ickw19p3b01okj4nn3,false,4160,4,6,1,6
43,6,16yvw4ickw19p3b01okj4nn3,false,7510,1,6,1,6
44,6,16yvw4ickw19p3b01okj4nn3,false,3992,4,5,1,5
45,6,16yvw4ickw19p3b01okj4nn3,false,4256,5,9,0,5
46,6,16yvw4ickw19p3b01okj4nn3,false,7026,6,4,0,6
47,6,16yvw4ickw19p3b01okj4nn3,false,2540,9,1,1,1
48,6,16yvw4ickw19p3b01okj4nn3,false,3718,4,2,1,2
49,6,16yvw4ickw19p3b01okj4nn3,false,1387,1,0,1,0
50,6,16yvw4ickw19p3b01okj4nn3,false,2149,8,9,0,8
51,6,16yvw4ickw19p3b01okj4nn3,false,3491,2,6,0,2
52,6,16yvw4ickw19p3b01okj4nn3,false,4697,1,8,1,8
53,6,16yvw4ickw19p3b01okj4nn3,false,8589,4,1,1,1
54,6,16yvw4ickw19p3b01okj4nn3,false,3584,8,6,0,8
55,6,16yvw4ickw19p3b01okj4nn3,false,2930,2,7,0,2
56,6,16yvw4ickw19p3b01okj4nn3,false,5616,0,5,0,0
57,6,16yvw4ickw19p3b01okj4nn3,false,5321,0,6,0,0
58,6,16yvw4ickw19p3b01okj4nn3,false,4989,1,2,1,2
59,6,16yvw4ickw19p3b01okj4nn3,false,3878,7,8,1,8
60,6,16yvw4ickw19p3b01okj4nn3,false,2196,6,8,0,6
61,6,16yvw4ickw19p3b01okj4nn3,false,1933,9,2,1,2
62,6,16yvw4ickw19p3b01okj4nn3,false,2169,9,0,1,0
63,6,16yvw4ickw19p3b01okj4nn3,false,2090,2,0,1,0
64,6,16yvw4ickw19p3b01okj4nn3,false,2253,4,9,0,4
65,6,16yvw4ickw19p3b01okj4nn3,false,1412,0,1,0,0
66,6,16yvw4ickw19p3b01okj4nn3,false,1554,6,0,1,0
67,6,16yvw4ickw19p3b01okj4nn3,false,2673,2,5,0,2
68,6,16yvw4ickw19p3b01okj4nn3,false,1696,8,0,1,0
69,6,16yvw4ickw19p3b01okj4nn3,false,4753,1,5,1,5
70,6,16yvw4ickw19p3b01okj4nn3,false,1950,7,0,1,0
71,6,16yvw4ickw19p3b01okj4nn3,false,2015,4,0,1,0
72,6,16yvw4ickw19p3b01okj4nn3,false,1602,9,6,1,6
1,7,1bz5r0m23e1yszjn3c7ptnhe,false,12236,9,2,1,2
2,7,1bz5r0m23e1yszjn3c7ptnhe,false,19437,5,7,0,5
3,7,1bz5r0m23e1yszjn3c7ptnhe,false,26296,6,5,1,5
4,7,1bz5r0m23e1yszjn3c7ptnhe,false,16347,2,4,0,2
5,7,1bz5r0m23e1yszjn3c7ptnhe,false,16579,4,6,1,6
6,7,1bz5r0m23e1yszjn3c7ptnhe,false,10203,4,0,1,0
7,7,1bz5r0m23e1yszjn3c7ptnhe,false,16194,7,9,0,7
8,7,1bz5r0m23e1yszjn3c7ptnhe,false,15981,2,1,1,1
9,7,1bz5r0m23e1yszjn3c7ptnhe,false,14177,1,7,0,1
10,7,1bz5r0m23e1yszjn3c7ptnhe,false,21236,1,8,0,1
11,7,1bz5r0m23e1yszjn3c7ptnhe,false,11838,8,0,1,0
12,7,1bz5r0m23e1yszjn3c7ptnhe,false,14212,1,6,0,1
13,7,1bz5r0m23e1yszjn3c7ptnhe,false,20107,9,0,1,0
14,7,1bz5r0m23e1yszjn3c7ptnhe,false,14803,7,6,0,7
15,7,1bz5r0m23e1yszjn3c7ptnhe,false,17761,1,0,1,0
16,7,1bz5r0m23e1yszjn3c7ptnhe,false,14361,0,7,0,0
17,7,1bz5r0m23e1yszjn3c7ptnhe,false,10539,6,0,1,0
18,7,1bz5r0m23e1yszjn3c7ptnhe,false,10568,7,8,0,7
19,7,1bz5r0m23e1yszjn3c7ptnhe,false,29897,2,6,1,6
20,7,1bz5r0m23e1yszjn3c7ptnhe,false,9527,9,4,0,9
21,7,1bz5r0m23e1yszjn3c7ptnhe,false,8208,9,7,1,7
22,7,1bz5r0m23e1yszjn3c7ptnhe,false,10189,7,2,0,7
23,7,1bz5r0m23e1yszjn3c7ptnhe,false,11359,8,1,1,1
24,7,1bz5r0m23e1yszjn3c7ptnhe,false,10635,9,1,1,1
25,7,1bz5r0m23e1yszjn3c7ptnhe,false,10394,2,0,1,0
26,7,1bz5r0m23e1yszjn3c7ptnhe,false,10453,0,5,0,0
27,7,1bz5r0m23e1yszjn3c7ptnhe,false,9046,7,1,1,1
28,7,1bz5r0m23e1yszjn3c7ptnhe,false,10793,4,7,1,7
29,7,1bz5r0m23e1yszjn3c7ptnhe,false,23422,4,2,0,4
30,7,1bz5r0m23e1yszjn3c7ptnhe,false,20284,6,8,1,8
31,7,1bz5r0m23e1yszjn3c7ptnhe,false,15140,2,5,0,2
32,7,1bz5r0m23e1yszjn3c7ptnhe,false,15513,4,5,0,4
33,7,1bz5r0m23e1yszjn3c7ptnhe,false,7224,1,4,0,1
34,7,1bz5r0m23e1yszjn3c7ptnhe,false,6213,0,4,0,0
35,7,1bz5r0m23e1yszjn3c7ptnhe,false,8521,4,1,1,1
36,7,1bz5r0m23e1yszjn3c7ptnhe,false,24376,8,7,1,7
37,7,1bz5r0m23e1yszjn3c7ptnhe,false,7270,2,7,1,7
38,7,1bz5r0m23e1yszjn3c7ptnhe,false,9382,4,8,1,8
39,7,1bz5r0m23e1yszjn3c7ptnhe,false,4070,0,8,0,0
40,7,1bz5r0m23e1yszjn3c7ptnhe,false,10354,9,6,0,9
41,7,1bz5r0m23e1yszjn3c7ptnhe,false,13942,2,8,0,2
42,7,1bz5r0m23e1yszjn3c7ptnhe,false,5416,7,5,0,7
43,7,1bz5r0m23e1yszjn3c7ptnhe,false,13515,6,2,0,6
44,7,1bz5r0m23e1yszjn3c7ptnhe,false,8971,6,4,0,6
45,7,1bz5r0m23e1yszjn3c7ptnhe,false,12725,5,8,1,8
46,7,1bz5r0m23e1yszjn3c7ptnhe,false,12614,8,5,0,8
47,7,1bz5r0m23e1yszjn3c7ptnhe,false,6303,5,2,1,2
48,7,1bz5r0m23e1yszjn3c7ptnhe,false,5197,1,2,0,1
49,7,1bz5r0m23e1yszjn3c7ptnhe,false,17539,5,4,1,4
50,7,1bz5r0m23e1yszjn3c7ptnhe,false,5055,1,5,0,1
51,7,1bz5r0m23e1yszjn3c7ptnhe,false,3938,5,1,1,1
52,7,1bz5r0m23e1yszjn3c7ptnhe,false,6906,2,9,1,9
53,7,1bz5r0m23e1yszjn3c7ptnhe,false,5042,5,0,1,0
54,7,1bz5r0m23e1yszjn3c7ptnhe,false,10599,5,6,0,5
55,7,1bz5r0m23e1yszjn3c7ptnhe,false,3560,0,6,0,0
56,7,1bz5r0m23e1yszjn3c7ptnhe,false,6921,9,5,0,9
57,7,1bz5r0m23e1yszjn3c7ptnhe,false,6291,0,2,0,0
58,7,1bz5r0m23e1yszjn3c7ptnhe,false,13453,8,6,0,8
59,7,1bz5r0m23e1yszjn3c7ptnhe,false,6415,0,1,0,0
60,7,1bz5r0m23e1yszjn3c7ptnhe,false,5534,6,9,1,9
61,7,1bz5r0m23e1yszjn3c7ptnhe,false,5592,4,9,1,9
62,7,1bz5r0m23e1yszjn3c7ptnhe,false,4752,8,9,1,9
63,7,1bz5r0m23e1yszjn3c7ptnhe,false,5998,6,7,1,7
64,7,1bz5r0m23e1yszjn3c7ptnhe,false,4091,6,1,1,1
65,7,1bz5r0m23e1yszjn3c7ptnhe,false,7630,8,2,1,2
66,7,1bz5r0m23e1yszjn3c7ptnhe,false,5594,0,9,0,0
67,7,1bz5r0m23e1yszjn3c7ptnhe,false,4776,7,4,0,7
68,7,1bz5r0m23e1yszjn3c7ptnhe,false,5655,8,4,1,4
69,7,1bz5r0m23e1yszjn3c7ptnhe,false,5157,7,0,1,0
70,7,1bz5r0m23e1yszjn3c7ptnhe,false,3981,9,8,0,9
71,7,1bz5r0m23e1yszjn3c7ptnhe,false,5055,1,9,0,1
72,7,1bz5r0m23e1yszjn3c7ptnhe,false,3949,5,9,1,9
1,8,1iwxlu9lza2muiiily3v2h48,false,4876,2,9,0,2
2,8,1iwxlu9lza2muiiily3v2h48,false,10442,8,2,0,8
3,8,1iwxlu9lza2muiiily3v2h48,false,5917,5,7,0,5
4,8,1iwxlu9lza2muiiily3v2h48,false,5855,5,0,1,0
5,8,1iwxlu9lza2muiiily3v2h48,false,5525,7,5,1,5
6,8,1iwxlu9lza2muiiily3v2h48,false,3156,7,0,1,0
7,8,1iwxlu9lza2muiiily3v2h48,false,3075,1,8,1,8
8,8,1iwxlu9lza2muiiily3v2h48,false,4089,0,5,0,0
9,8,1iwxlu9lza2muiiily3v2h48,false,9200,6,7,0,6
10,8,1iwxlu9lza2muiiily3v2h48,false,8017,1,2,0,1
11,8,1iwxlu9lza2muiiily3v2h48,false,1780,0,8,0,0
12,8,1iwxlu9lza2muiiily3v2h48,false,6265,9,4,1,4
13,8,1iwxlu9lza2muiiily3v2h48,false,1490,0,9,0,0
14,8,1iwxlu9lza2muiiily3v2h48,false,6599,6,5,0,6
15,8,1iwxlu9lza2muiiily3v2h48,false,6261,4,1,1,1
16,8,1iwxlu9lza2muiiily3v2h48,false,7050,2,7,0,2
17,8,1iwxlu9lza2muiiily3v2h48,false,8619,4,2,1,2
18,8,1iwxlu9lza2muiiily3v2h48,false,2918,8,7,0,8
19,8,1iwxlu9lza2muiiily3v2h48,false,2218,8,0,1,0
20,8,1iwxlu9lza2muiiily3v2h48,false,7210,5,4,0,5
21,8,1iwxlu9lza2muiiily3v2h48,false,6125,6,4,0,6
22,8,1iwxlu9lza2muiiily3v2h48,false,5241,2,1,0,2
23,8,1iwxlu9lza2muiiily3v2h48,false,7695,8,1,0,8
24,8,1iwxlu9lza2muiiily3v2h48,false,3275,1,4,1,4
25,8,1iwxlu9lza2muiiily3v2h48,false,2325,4,8,1,8
26,8,1iwxlu9lza2muiiily3v2h48,false,3452,2,4,1,4
27,8,1iwxlu9lza2muiiily3v2h48,false,2052,7,6,1,6
28,8,1iwxlu9lza2muiiily3v2h48,false,4087,4,6,0,4
29,8,1iwxlu9lza2muiiily3v2h48,false,2138,2,0,1,0
30,8,1iwxlu9lza2muiiily3v2h48,false,1531,8,6,1,6
31,8,1iwxlu9lza2muiiily3v2h48,false,2359,5,1,0,5
32,8,1iwxlu9lza2muiiily3v2h48,false,1465,9,0,1,0
33,8,1iwxlu9lza2muiiily3v2h48,false,2215,8,4,1,4
34,8,1iwxlu9lza2muiiily3v2h48,false,1966,5,2,1,2
35,8,1iwxlu9lza2muiiily3v2h48,false,1731,4,5,0,4
36,8,1iwxlu9lza2muiiily3v2h48,false,1712,7,1,1,1
37,8,1iwxlu9lza2muiiily3v2h48,false,1762,6,1,1,1
38,8,1iwxlu9lza2muiiily3v2h48,false,1431,9,1,1,1
39,8,1iwxlu9lza2muiiily3v2h48,false,2143,1,5,0,1
40,8,1iwxlu9lza2muiiily3v2h48,false,1113,1,9,0,1
41,8,1iwxlu9lza2muiiily3v2h48,false,1096,0,1,0,0
42,8,1iwxlu9lza2muiiily3v2h48,false,1127,4,9,0,4
43,8,1iwxlu9lza2muiiily3v2h48,false,3414,2,5,1,5
44,8,1iwxlu9lza2muiiily3v2h48,false,2051,8,9,0,8
45,8,1iwxlu9lza2muiiily3v2h48,false,2814,7,8,1,8
46,8,1iwxlu9lza2muiiily3v2h48,false,2492,9,8,1,8
47,8,1iwxlu9lza2muiiily3v2h48,false,2793,5,9,0,5
48,8,1iwxlu9lza2muiiily3v2h48,false,2282,6,0,1,0
49,8,1iwxlu9lza2muiiily3v2h48,false,2649,1,7,0,1
50,8,1iwxlu9lza2muiiily3v2h48,false,2105,5,6,1,6
51,8,1iwxlu9lza2muiiily3v2h48,false,1946,5,8,0,5
52,8,1iwxlu9lza2muiiily3v2h48,false,1140,6,8,0,6
53,8,1iwxlu9lza2muiiily3v2h48,false,1646,6,9,0,6
54,8,1iwxlu9lza2muiiily3v2h48,false,937,0,7,0,0
55,8,1iwxlu9lza2muiiily3v2h48,false,1352,0,4,0,0
56,8,1iwxlu9lza2muiiily3v2h48,false,1909,9,7,1,7
57,8,1iwxlu9lza2muiiily3v2h48,false,2619,8,5,0,8
58,8,1iwxlu9lza2muiiily3v2h48,false,1246,9,5,1,5
59,8,1iwxlu9lza2muiiily3v2h48,false,1223,7,9,0,7
60,8,1iwxlu9lza2muiiily3v2h48,false,1284,7,4,1,4
61,8,1iwxlu9lza2muiiily3v2h48,false,1042,4,0,1,0
62,8,1iwxlu9lza2muiiily3v2h48,false,1403,9,2,1,2
63,8,1iwxlu9lza2muiiily3v2h48,false,1862,6,2,1,2
64,8,1iwxlu9lza2muiiily3v2h48,false,1892,7,2,1,2
65,8,1iwxlu9lza2muiiily3v2h48,false,2074,2,8,1,8
66,8,1iwxlu9lza2muiiily3v2h48,false,935,9,6,1,6
67,8,1iwxlu9lza2muiiily3v2h48,false,940,1,0,1,0
68,8,1iwxlu9lza2muiiily3v2h48,false,1378,1,6,1,6
69,8,1iwxlu9lza2muiiily3v2h48,false,2283,2,6,1,6
70,8,1iwxlu9lza2muiiily3v2h48,false,1495,0,6,0,0
71,8,1iwxlu9lza2muiiily3v2h48,false,1397,4,7,0,4
72,8,1iwxlu9lza2muiiily3v2h48,false,1125,0,2,0,0
1,9,1k2bob2zbupq1n3uiq0yu0th,false,5607,1,7,0,1
2,9,1k2bob2zbupq1n3uiq0yu0th,false,14112,6,1,1,1
3,9,1k2bob2zbupq1n3uiq0yu0th,false,6055,8,1,0,8
4,9,1k2bob2zbupq1n3uiq0yu0th,false,4509,8,7,0,8
5,9,1k2bob2zbupq1n3uiq0yu0th,false,5657,4,8,1,8
6,9,1k2bob2zbupq1n3uiq0yu0th,false,20133,4,6,1,6
7,9,1k2bob2zbupq1n3uiq0yu0th,false,8323,0,9,0,0
8,9,1k2bob2zbupq1n3uiq0yu0th,false,10932,5,1,0,5
9,9,1k2bob2zbupq1n3uiq0yu0th,false,4744,8,6,0,8
10,9,1k2bob2zbupq1n3uiq0yu0th,false,10916,7,2,1,2
11,9,1k2bob2zbupq1n3uiq0yu0th,false,28839,5,8,1,8
12,9,1k2bob2zbupq1n3uiq0yu0th,false,8935,7,9,0,7
13,9,1k2bob2zbupq1n3uiq0yu0th,true,-1,4,7,-1,-1
14,9,1k2bob2zbupq1n3uiq0yu0th,false,5900,8,5,0,8
15,9,1k2bob2zbupq1n3uiq0yu0th,false,14221,5,6,0,5
16,9,1k2bob2zbupq1n3uiq0yu0th,false,4826,8,9,0,8
17,9,1k2bob2zbupq1n3uiq0yu0th,false,7978,9,1,1,1
18,9,1k2bob2zbupq1n3uiq0yu0th,false,5505,0,8,0,0
19,9,1k2bob2zbupq1n3uiq0yu0th,false,10520,9,5,1,5
20,9,1k2bob2zbupq1n3uiq0yu0th,false,20285,6,4,0,6
21,9,1k2bob2zbupq1n3uiq0yu0th,false,12877,2,1,0,2
22,9,1k2bob2zbupq1n3uiq0yu0th,false,7638,7,1,1,1
23,9,1k2bob2zbupq1n3uiq0yu0th,false,14110,4,5,1,5
24,9,1k2bob2zbupq1n3uiq0yu0th,false,4809,8,0,1,0
25,9,1k2bob2zbupq1n3uiq0yu0th,false,9294,1,8,1,8
26,9,1k2bob2zbupq1n3uiq0yu0th,false,4063,7,8,1,8
27,9,1k2bob2zbupq1n3uiq0yu0th,false,4719,2,7,0,2
28,9,1k2bob2zbupq1n3uiq0yu0th,false,13947,4,1,1,1
29,9,1k2bob2zbupq1n3uiq0yu0th,false,7008,2,0,1,0
30,9,1k2bob2zbupq1n3uiq0yu0th,false,6009,5,7,0,5
31,9,1k2bob2zbupq1n3uiq0yu0th,false,5084,9,4,1,4
32,9,1k2bob2zbupq1n3uiq0yu0th,false,11339,7,4,0,7
33,9,1k2bob2zbupq1n3uiq0yu0th,false,4665,7,0,1,0
34,9,1k2bob2zbupq1n3uiq0yu0th,false,2687,9,2,1,2
35,9,1k2bob2zbupq1n3uiq0yu0th,false,2686,9,8,1,8
36,9,1k2bob2zbupq1n3uiq0yu0th,false,2807,0,1,0,0
37,9,1k2bob2zbupq1n3uiq0yu0th,false,5929,2,4,0,2
38,9,1k2bob2zbupq1n3uiq0yu0th,false,3693,8,4,0,8
39,9,1k2bob2zbupq1n3uiq0yu0th,false,2320,5,0,1,0
40,9,1k2bob2zbupq1n3uiq0yu0th,false,10175,7,5,1,5
41,9,1k2bob2zbupq1n3uiq0yu0th,false,5177,0,5,0,0
42,9,1k2bob2zbupq1n3uiq0yu0th,false,2551,1,0,1,0
43,9,1k2bob2zbupq1n3uiq0yu0th,false,6971,2,6,1,6
44,9,1k2bob2zbupq1n3uiq0yu0th,false,16787,6,5,0,6
45,9,1k2bob2zbupq1n3uiq0yu0th,false,4097,1,6,1,6
46,9,1k2bob2zbupq1n3uiq0yu0th,false,13474,2,5,1,5
47,9,1k2bob2zbupq1n3uiq0yu0th,false,13078,6,7,0,6
48,9,1k2bob2zbupq1n3uiq0yu0th,false,6970,2,8,1,8
49,9,1k2bob2zbupq1n3uiq0yu0th,false,6643,4,9,0,4
50,9,1k2bob2zbupq1n3uiq0yu0th,false,3445,0,7,0,0
51,9,1k2bob2zbupq1n3uiq0yu0th,false,2119,9,6,1,6
52,9,1k2bob2zbupq1n3uiq0yu0th,false,5256,7,6,1,6
53,9,1k2bob2zbupq1n3uiq0yu0th,false,1393,9,0,1,0
54,9,1k2bob2zbupq1n3uiq0yu0th,false,1697,5,9,0,5
55,9,1k2bob2zbupq1n3uiq0yu0th,false,1828,1,9,0,1
56,9,1k2bob2zbupq1n3uiq0yu0th,false,4887,1,4,0,1
57,9,1k2bob2zbupq1n3uiq0yu0th,false,4022,6,9,0,6
58,9,1k2bob2zbupq1n3uiq0yu0th,false,9491,5,2,0,5
59,9,1k2bob2zbupq1n3uiq0yu0th,false,6791,1,5,0,1
60,9,1k2bob2zbupq1n3uiq0yu0th,false,5929,6,8,1,8
61,9,1k2bob2zbupq1n3uiq0yu0th,false,4457,0,2,0,0
62,9,1k2bob2zbupq1n3uiq0yu0th,false,2762,9,7,1,7
63,9,1k2bob2zbupq1n3uiq0yu0th,false,6713,4,2,1,2
64,9,1k2bob2zbupq1n3uiq0yu0th,false,3470,5,4,0,5
65,9,1k2bob2zbupq1n3uiq0yu0th,false,1923,6,0,1,0
66,9,1k2bob2zbupq1n3uiq0yu0th,false,3209,0,6,0,0
67,9,1k2bob2zbupq1n3uiq0yu0th,false,1611,2,9,0,2
68,9,1k2bob2zbupq1n3uiq0yu0th,false,2282,8,2,0,8
69,9,1k2bob2zbupq1n3uiq0yu0th,false,1056,0,4,0,0
70,9,1k2bob2zbupq1n3uiq0yu0th,false,1885,4,0,1,0
71,9,1k2bob2zbupq1n3uiq0yu0th,false,3024,6,2,0,6
72,9,1k2bob2zbupq1n3uiq0yu0th,false,4309,1,2,0,1
1,10,1s7dpb12ra7657kwkcalnnxl,false,13099,7,0,1,0
2,10,1s7dpb12ra7657kwkcalnnxl,false,7798,0,6,0,0
3,10,1s7dpb12ra7657kwkcalnnxl,false,7116,4,7,1,7
4,10,1s7dpb12ra7657kwkcalnnxl,false,8018,9,2,0,9
5,10,1s7dpb12ra7657kwkcalnnxl,false,10242,9,8,1,8
6,10,1s7dpb12ra7657kwkcalnnxl,false,13444,2,9,0,2
7,10,1s7dpb12ra7657kwkcalnnxl,false,7621,2,1,1,1
8,10,1s7dpb12ra7657kwkcalnnxl,false,10166,9,5,0,9
9,10,1s7dpb12ra7657kwkcalnnxl,false,5385,5,1,1,1
10,10,1s7dpb12ra7657kwkcalnnxl,false,9706,0,2,0,0
11,10,1s7dpb12ra7657kwkcalnnxl,false,26138,6,5,0,6
12,10,1s7dpb12ra7657kwkcalnnxl,false,8004,1,7,0,1
13,10,1s7dpb12ra7657kwkcalnnxl,false,10699,6,8,0,6
14,10,1s7dpb12ra7657kwkcalnnxl,false,9012,7,2,0,7
15,10,1s7dpb12ra7657kwkcalnnxl,false,8856,8,7,0,8
16,10,1s7dpb12ra7657kwkcalnnxl,false,13038,9,0,1,0
17,10,1s7dpb12ra7657kwkcalnnxl,false,6288,1,5,0,1
18,10,1s7dpb12ra7657kwkcalnnxl,false,9391,5,7,1,7
19,10,1s7dpb12ra7657kwkcalnnxl,false,13821,8,4,0,8
20,10,1s7dpb12ra7657kwkcalnnxl,false,23536,4,5,1,5
21,10,1s7dpb12ra7657kwkcalnnxl,false,8724,4,8,1,8
22,10,1s7dpb12ra7657kwkcalnnxl,false,5241,7,9,0,7
23,10,1s7dpb12ra7657kwkcalnnxl,false,4486,5,9,1,9
24,10,1s7dpb12ra7657kwkcalnnxl,false,3792,0,7,0,0
25,10,1s7dpb12ra7657kwkcalnnxl,false,5118,4,1,1,1
26,10,1s7dpb12ra7657kwkcalnnxl,false,8512,4,9,0,4
27,10,1s7dpb12ra7657kwkcalnnxl,false,3526,5,0,1,0
28,10,1s7dpb12ra7657kwkcalnnxl,false,9610,5,4,1,4
29,10,1s7dpb12ra7657kwkcalnnxl,false,4732,7,8,1,8
30,10,1s7dpb12ra7657kwkcalnnxl,false,2594,1,0,1,0
31,10,1s7dpb12ra7657kwkcalnnxl,false,5200,8,9,0,8
32,10,1s7dpb12ra7657kwkcalnnxl,false,2819,8,2,0,8
33,10,1s7dpb12ra7657kwkcalnnxl,false,3227,6,2,0,6
34,10,1s7dpb12ra7657kwkcalnnxl,false,5061,7,5,0,7
35,10,1s7dpb12ra7657kwkcalnnxl,false,4329,4,0,1,0
36,10,1s7dpb12ra7657kwkcalnnxl,false,4443,4,6,1,6
37,10,1s7dpb12ra7657kwkcalnnxl,false,17030,8,6,0,8
38,10,1s7dpb12ra7657kwkcalnnxl,false,4810,5,8,1,8
39,10,1s7dpb12ra7657kwkcalnnxl,false,5775,6,7,0,6
40,10,1s7dpb12ra7657kwkcalnnxl,false,4783,4,2,0,4
41,10,1s7dpb12ra7657kwkcalnnxl,false,18459,8,1,1,1
42,10,1s7dpb12ra7657kwkcalnnxl,false,12497,6,4,1,4
43,10,1s7dpb12ra7657kwkcalnnxl,false,3669,7,4,1,4
44,10,1s7dpb12ra7657kwkcalnnxl,false,2881,0,5,0,0
45,10,1s7dpb12ra7657kwkcalnnxl,false,9787,1,6,1,6
46,10,1s7dpb12ra7657kwkcalnnxl,false,4858,5,6,1,6
47,10,1s7dpb12ra7657kwkcalnnxl,false,5284,2,7,1,7
48,10,1s7dpb12ra7657kwkcalnnxl,false,4922,8,0,1,0
49,10,1s7dpb12ra7657kwkcalnnxl,false,4695,9,1,1,1
50,10,1s7dpb12ra7657kwkcalnnxl,false,3793,2,6,1,6
51,10,1s7dpb12ra7657kwkcalnnxl,false,7004,1,4,1,4
52,10,1s7dpb12ra7657kwkcalnnxl,false,3585,7,6,1,6
53,10,1s7dpb12ra7657kwkcalnnxl,false,3951,2,4,1,4
54,10,1s7dpb12ra7657kwkcalnnxl,false,20068,2,5,0,2
55,10,1s7dpb12ra7657kwkcalnnxl,false,4833,6,1,0,6
56,10,1s7dpb12ra7657kwkcalnnxl,false,2522,0,1,0,0
57,10,1s7dpb12ra7657kwkcalnnxl,false,4391,9,6,1,6
58,10,1s7dpb12ra7657kwkcalnnxl,false,3765,8,5,0,8
59,10,1s7dpb12ra7657kwkcalnnxl,false,3189,9,4,1,4
60,10,1s7dpb12ra7657kwkcalnnxl,false,13440,5,2,0,5
61,10,1s7dpb12ra7657kwkcalnnxl,false,2646,9,7,1,7
62,10,1s7dpb12ra7657kwkcalnnxl,false,3262,6,9,0,6
63,10,1s7dpb12ra7657kwkcalnnxl,false,3681,0,9,0,0
64,10,1s7dpb12ra7657kwkcalnnxl,false,5864,6,0,1,0
65,10,1s7dpb12ra7657kwkcalnnxl,false,2922,0,8,0,0
66,10,1s7dpb12ra7657kwkcalnnxl,false,9947,1,8,1,8
67,10,1s7dpb12ra7657kwkcalnnxl,false,2889,7,1,1,1
68,10,1s7dpb12ra7657kwkcalnnxl,false,2947,2,0,1,0
69,10,1s7dpb12ra7657kwkcalnnxl,false,3131,1,2,0,1
70,10,1s7dpb12ra7657kwkcalnnxl,false,2806,2,8,1,8
71,10,1s7dpb12ra7657kwkcalnnxl,false,2321,1,9,0,1
72,10,1s7dpb12ra7657kwkcalnnxl,false,2045,0,4,0,0
1,11,1zhh2inuhj26qlepjti31qcw,false,11317,4,2,0,4
2,11,1zhh2inuhj26qlepjti31qcw,false,10339,8,5,1,5
3,11,1zhh2inuhj26qlepjti31qcw,false,8195,2,9,0,2
4,11,1zhh2inuhj26qlepjti31qcw,false,6003,0,4,0,0
5,11,1zhh2inuhj26qlepjti31qcw,false,6826,0,1,0,0
6,11,1zhh2inuhj26qlepjti31qcw,false,7538,7,1,1,1
7,11,1zhh2inuhj26qlepjti31qcw,false,9332,9,6,1,6
8,11,1zhh2inuhj26qlepjti31qcw,false,6188,1,6,1,6
9,11,1zhh2inuhj26qlepjti31qcw,false,8209,5,6,0,5
10,11,1zhh2inuhj26qlepjti31qcw,false,5752,4,5,1,5
11,11,1zhh2inuhj26qlepjti31qcw,false,7755,0,7,0,0
