Subject,ID,LOC1_Q1,LOC1_Q2,LOC1_Q3,LOC1_Q4,LOC1_Q5,LOC1_Q6,LOC1_Q7,LOC1_Q8,LOC1_Q9,LOC1_Q10,LOC1_Q11,LOC1_Q12,LOC1_Q13,LOC1_straightlining,LOC1_zigzagging,LOC2_Q1,LOC2_Q2,LOC2_Q3,LOC2_Q4,LOC2_Q5,LOC2_Q6,LOC2_Q7,LOC2_Q8,LOC2_Q9,LOC2_Q10,LOC2_Q11,LOC2_Q12,LOC2_Q13,LOC2_straightlining,LOC2_zigzagging,IUS_Q1,IUS_Q2,IUS_Q3,IUS_Q4,IUS_Q5,IUS_Q6,IUS_Q7,IUS_Q8,IUS_Q9,IUS_Q10,IUS_Q11,IUS_Q12,IUS_Q13,IUS_straightlining,IUS_zigzagging,age,gender,gender-free-response,sex,sex-free-response,education,mental-demand,task-instructions,performance,effort,strategy,feedback
147,pkxrnj7zwdpanbtkcek7ex1m,4.0,0.0,0.0,5.0,3.0,4.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.46153846153846156,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6153846153846154,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,53,Man,,Male,,Master degree or higher,2,5,5,2,no,no
148,po1yqifwjowm29cv7vfocpvy,4.0,1.0,2.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.38461538461538464,0.25,NaN,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,NaN,3.0,2.0,0.46153846153846156,0.16666666666666666,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,0.6923076923076923,0.5,50,Woman,,Female,,Bachelor degree,4,4,3,4,just tried to observe,
149,pxvnzfu9xntcg3fvryf4vbj5,3.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,0.46153846153846156,0.4166666666666667,2.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.6153846153846154,0.25,1.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,0.46153846153846156,0.3333333333333333,50,Man,,Male,,Bachelor degree,4,4,3,4,No strategies aside from staying focused and on task.,No further comments.
150,qjntoqef2jzavydmzd6b1m2l,3.0,2.0,2.0,5.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,0.38461538461538464,0.3333333333333333,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,0.0,3.0,2.0,4.0,1.0,0.38461538461538464,0.5,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,0.46153846153846156,0.75,40,Man,,Male,,Associate degree,2,5,4,4,Looked at both rooms to see if there were any areas I couldn't get to in one vs the other,
151,qjy30qbp1jkfpttq68sipz0m,1.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,0.38461538461538464,0.25,2.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,0.0,4.0,1.0,5.0,1.0,0.3076923076923077,0.4166666666666667,0.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,3.0,4.0,0.0,4.0,3.0,0.3076923076923077,0.25,44,Man,,Male,,High school,1,5,5,3,just tried to pick what jumped out to me as correct ,nothing to add
152,qvhrsog5mmssay3hs1rrjekr,4.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.6923076923076923,0.25,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,0.0,3.0,3.0,3.0,3.0,0.7692307692307693,0.25,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,0.46153846153846156,0.5833333333333334,18,Man,,Male,,High school,3,5,5,4,,
153,qw17zkgdpaexq9mppwmfjk9o,3.0,2.0,3.0,5.0,0.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,0.5384615384615384,0.3333333333333333,3.0,3.0,2.0,3.0,1.0,2.0,2.0,5.0,0.0,2.0,3.0,3.0,3.0,0.46153846153846156,0.3333333333333333,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,0.38461538461538464,0.5,25,Man,,Male,,Master degree or higher,3,5,5,4,"No - I just chose what felt like the most certain probability, or at least, the option with less probabilities and more certainties. ",I accidentally clicked the wrong button for the first trial after the last break! It should have been the option with all location possibilities (room 2) but I accidentally selected the other room instead (room 1). 
154,rbf95kqvxle8a0l65n78v1gj,4.0,2.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,0.0,0.3076923076923077,0.4166666666666667,4.0,3.0,4.0,1.0,2.0,4.0,3.0,3.0,0.0,5.0,3.0,4.0,2.0,0.3076923076923077,0.4166666666666667,1.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,0.3076923076923077,0.5,36,Man,,Male,,Some college,4,5,5,4,% chance of hitting a gold coin on the given square. ,No
155,rhe0qq30ko2o9utwqt0n0k2i,4.0,3.0,1.0,5.0,1.0,5.0,4.0,0.0,3.0,1.0,3.0,0.0,3.0,0.3076923076923077,0.16666666666666666,1.0,2.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,4.0,0.0,5.0,0.0,0.46153846153846156,0.25,2.0,3.0,2.0,3.0,0.0,0.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,0.3076923076923077,0.5,29,Woman,,Female,,Some college,3,5,4,3,"I kept in mind what would make me feel comfortably in control, which for me is having options and the most direct route",
156,rtcm5cj734hrz3n9wl04un59,3.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,0.38461538461538464,0.3333333333333333,4.0,1.0,1.0,3.0,0.0,2.0,3.0,3.0,0.0,3.0,1.0,3.0,1.0,0.38461538461538464,0.08333333333333333,2.0,2.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,0.5384615384615384,0.5,51,Man,,Male,,Bachelor degree,4,4,4,3,Which choice will lead to the best chance of landing on a gold coin,
157,rwodoqzhl24k1okmb5manh6x,NaN,NaN,NaN,5.0,3.0,4.0,NaN,4.0,NaN,NaN,NaN,NaN,NaN,0.6923076923076923,0.16666666666666666,NaN,3.0,NaN,NaN,NaN,4.0,NaN,NaN,0.0,NaN,NaN,4.0,NaN,0.6923076923076923,0.16666666666666666,2.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,NaN,0.46153846153846156,0.4166666666666667,62,Woman,,Female,,High school,3,3,3,3,yes I liked  a symmetrical pattern when it was shown,
158,ryc3o6q4ktkbq0cjo0qwala3,5.0,0.0,1.0,5.0,5.0,2.0,4.0,3.0,5.0,3.0,1.0,0.0,4.0,0.3076923076923077,0.25,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,0.0,5.0,4.0,3.0,3.0,0.46153846153846156,0.5833333333333334,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,4.0,2.0,0.3076923076923077,0.25,53,Woman,,Female,,Some college,0,5,5,4,no,none
159,stp7evawnutyus2eoxer5t9r,3.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,0.38461538461538464,0.5,2.0,2.0,3.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,3.0,0.0,0.46153846153846156,0.4166666666666667,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,0.46153846153846156,0.25,26,Woman,,Female,,High school,1,5,3,3,I do not believe so?,"I paid great attention to the task however I felt I continued to feel conflicted on the room in which I felt offered the most ""control"""
160,t5uhna7rv4dwbp0rc80krnbv,4.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.6153846153846154,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,0.6923076923076923,0.08333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.7692307692307693,0.16666666666666666,57,Man,,Male,,Some college,3,5,4,3,None,None
161,te8yf1xmrrzwfcqt2fvqr79s,3.0,3.0,1.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,4.0,0.3076923076923077,0.25,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,1.0,0.38461538461538464,0.4166666666666667,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,0.38461538461538464,0.5,32,Woman,,Female,,Some college,1,5,5,2,"None, but when selecting which room I felt I had more control in, I felt that it was better to have a more certain outcome (1 endpoint) or multiple endpoints in the same direction/part of the room than to have multiple probable results, like 2 endpoints at the left side instead of 3 endpoints all over the room",I thought the design was very charming :)
162,uaxwc5g7vkuqo1prkcyqndda,4.0,2.0,1.0,5.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,0.23076923076923078,0.5,1.0,0.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,3.0,2.0,3.0,1.0,0.46153846153846156,0.4166666666666667,1.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,3.0,3.0,0.38461538461538464,0.16666666666666666,40,Man,,Male,,Master degree or higher,3,5,5,5,No,No
163,ubtxsxnnwqvgr1owchdb71ro,4.0,2.0,2.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,0.38461538461538464,0.3333333333333333,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,2.0,0.6923076923076923,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.25,36,Woman,,Female,,Bachelor degree,3,5,5,3,,
164,ufi2honvjvkvtxtk75d2vh1e,4.0,0.0,3.0,5.0,4.0,5.0,4.0,0.0,5.0,5.0,5.0,3.0,3.0,0.38461538461538464,0.25,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,0.0,5.0,3.0,4.0,0.0,0.46153846153846156,0.3333333333333333,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,0.3076923076923077,0.4166666666666667,37,Woman,,Female,,Some college,1,5,4,3,no,The 30 second thing got me once because it was a hard one that had me really thinking.
165,ufpz1nbqhbjjuuk1dhr1rywe,5.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.38461538461538464,0.16666666666666666,0.0,0.0,1.0,2.0,0.0,5.0,5.0,0.0,0.0,5.0,1.0,5.0,0.0,0.46153846153846156,0.16666666666666666,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,0.7692307692307693,0.25,46,Woman,,Female,,Master degree or higher,1,5,5,2,No,No
166,uliuunm4c1n0q6jcwm0lkwle,3.0,3.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,0.5384615384615384,0.5,3.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,0.0,3.0,1.0,3.0,0.0,0.5384615384615384,0.16666666666666666,2.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,0.3076923076923077,0.75,51,Woman,,Female,,Bachelor degree,2,5,5,3,no,none
167,unqvrsb5l4xzewg3q7xb9wtb,5.0,0.0,0.0,5.0,2.0,5.0,4.0,2.0,0.0,5.0,3.0,0.0,4.0,0.3076923076923077,0.08333333333333333,0.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,0.46153846153846156,0.3333333333333333,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,4.0,4.0,0.5384615384615384,0.16666666666666666,51,Man,,Male,,Master degree or higher,4,5,5,5,,
168,uueto6j21gdctwsmbypx3cgz,2.0,1.0,0.0,5.0,3.0,2.0,3.0,0.0,5.0,1.0,2.0,0.0,2.0,0.3076923076923077,0.4166666666666667,2.0,2.0,1.0,1.0,0.0,4.0,4.0,3.0,0.0,5.0,2.0,5.0,1.0,0.23076923076923078,0.25,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,2.0,3.0,0.38461538461538464,0.5,38,Man,,Male,,Some college,3,5,5,3,Just try and work out which option gave me the most possibilities of entering any box,
169,v27r9w37ieh466ipnmfy3gya,5.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,0.5384615384615384,0.3333333333333333,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,0.6153846153846154,0.25,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,0.6923076923076923,0.3333333333333333,28,Woman,,Female,,Bachelor degree,4,5,5,5,yes,no
170,v3jpnjibpz8u1kyl5b5zu5c1,4.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,3.0,1.0,4.0,0.0,3.0,0.38461538461538464,0.08333333333333333,0.0,0.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,5.0,1.0,0.38461538461538464,0.16666666666666666,2.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,0.5384615384615384,0.3333333333333333,30,Woman,,Female,,Bachelor degree,1,3,3,3,no,
171,v5fwuv580zlx2qmznpyulyus,5.0,1.0,2.0,5.0,4.0,5.0,1.0,2.0,4.0,1.0,4.0,0.0,4.0,0.3076923076923077,0.3333333333333333,1.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,0.0,4.0,5.0,5.0,2.0,0.38461538461538464,0.4166666666666667,3.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,4.0,4.0,0.38461538461538464,0.5,23,Man,,Male,,Bachelor degree,1,5,2,3,My cognitive memory ,Satisfactory
172,va21qonu3jknrvkpqw15rlw3,4.0,3.0,1.0,5.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,1.0,1.0,0.3076923076923077,0.25,0.0,0.0,1.0,2.0,1.0,2.0,4.0,3.0,0.0,3.0,0.0,5.0,1.0,0.3076923076923077,0.4166666666666667,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,0.5384615384615384,0.5,42,Man,,Male,,Associate degree,2,5,5,3,Just my mind,none
173,vs08kyvmg6671fkxcqgyboe4,4.0,1.0,2.0,5.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,0.38461538461538464,0.25,2.0,1.0,4.0,5.0,2.0,3.0,4.0,5.0,0.0,4.0,2.0,5.0,3.0,0.23076923076923078,0.4166666666666667,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,0.3076923076923077,0.5,25,Man,,Male,,Bachelor degree,1,5,5,2,"Nothing writing down, I just considered the probability of being able to move to certain spaces into account. I mainly favoured rooms with areas that I know for a fact i move to without having to rely on chance",This was a very fun survey!!! 
174,vsuwh8pppbem3lwlq8en1ho2,3.0,2.0,1.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,0.38461538461538464,0.5,2.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,0.0,4.0,1.0,4.0,2.0,0.38461538461538464,0.08333333333333333,1.0,3.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,0.3076923076923077,0.3333333333333333,54,Woman,,Female,,Some college,4,5,4,4,"Didn't write things down. Did try to choose the best option from the 2nd part of the game but after so many rounds I think my mind was trying to convince me that more markers on the board meant more choice when in reality that wasn't true, so I had to keep reminding myself what was the best option",Interesting study and was enjoyable thank you
175,vxybx9aaz3oslmukgmjv0o12,4.0,3.0,1.0,5.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,3.0,0.38461538461538464,0.25,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,0.0,4.0,3.0,3.0,2.0,0.46153846153846156,0.5,1.0,3.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,3.0,2.0,0.38461538461538464,0.25,60,Woman,,Female,,Bachelor degree,4,5,4,4,"I felt like I was working out the odds of winning between the 2 rooms to decide. Deliberate action was a combination of how many squares I could 'cover',  how many definite endpoints and the total number of moves as that increased the odds in each box",
176,vyeoxe471xacbwgx78mtc5ft,5.0,2.0,1.0,5.0,2.0,5.0,3.0,4.0,1.0,4.0,2.0,0.0,4.0,0.23076923076923078,0.16666666666666666,3.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,0.0,5.0,4.0,3.0,2.0,0.38461538461538464,0.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,0.7692307692307693,0.3333333333333333,47,Woman,,Female,,Bachelor degree,4,4,4,4,no,no
177,vzqqqzm8prytvr06jq7hymrb,4.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,0.46153846153846156,0.3333333333333333,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,2.0,0.46153846153846156,0.5833333333333334,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,0.46153846153846156,0.3333333333333333,34,Man,,Male,,Some college,4,4,4,5,"I tried to roughly calculate the probability to be able to choose a specific squares, and compare between the two choices",I have nothing further to add
178,wf7p411g92pyyjo3nniwi1ea,5.0,3.0,2.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,0.3076923076923077,0.5833333333333334,4.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,0.0,4.0,2.0,4.0,3.0,0.46153846153846156,0.16666666666666666,2.0,2.0,4.0,4.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,0.38461538461538464,0.25,53,Woman,,Female,,High school,2,5,5,3,Tried to quickly chose the options that covered the most squares,"Excellent study, clear instructions and beautifully designed."
179,wmxh521kqpsytyvyjvtprc81,5.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,1.0,2.0,0.3076923076923077,0.4166666666666667,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1.0,0.46153846153846156,0.4166666666666667,3.0,4.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,0.3076923076923077,0.4166666666666667,43,Woman,,Female,,Master degree or higher,3,4,4,4,Looked for the option that would cover the most spaces in the room,
180,wp2k3d67gmwuojotyludask4,3.0,2.0,3.0,5.0,1.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,4.0,0.3076923076923077,0.3333333333333333,3.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0,4.0,1.0,5.0,4.0,0.3076923076923077,0.25,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.5384615384615384,0.3333333333333333,22,Woman,,Female,,Some college,2,5,4,1,,
181,wu2qyzik67cg02s7280whscn,5.0,1.0,2.0,5.0,4.0,5.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,0.38461538461538464,0.3333333333333333,2.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,0.0,4.0,0.0,4.0,1.0,0.3076923076923077,0.25,3.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,0.38461538461538464,0.6666666666666666,32,Man,,Male,,Master degree or higher,5,5,5,5,"Yes I did, I applying the instructions on the given task.",No comment.
182,wzctl8da1z8fgcsjjuno2gys,3.0,1.0,0.0,5.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,0.46153846153846156,0.25,3.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,0.0,4.0,0.0,4.0,2.0,0.3076923076923077,0.16666666666666666,2.0,3.0,1.0,4.0,3.0,0.0,1.0,4.0,3.0,2.0,1.0,4.0,2.0,0.23076923076923078,0.5,32,Woman,,Female,,Bachelor degree,4,5,4,3,No strategies used.,No additional comments.
183,x6496ycwgmdaw7wuj6dpadyt,4.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.6153846153846154,0.08333333333333333,1.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,4.0,1.0,4.0,1.0,0.46153846153846156,0.08333333333333333,4.0,4.0,0.0,4.0,3.0,0.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,0.6153846153846154,0.16666666666666666,45,Man,,Male,,Bachelor degree,1,4,4,1,I tried to maximize how many of the 8 quadrants that I had access to and ideally individually so there wasn't a chance.,Thanks.
184,xb30zxkoof6rvt4j0g4858pn,3.0,3.0,2.0,5.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,0.46153846153846156,0.6666666666666666,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,3.0,3.0,0.46153846153846156,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.7692307692307693,0.08333333333333333,30,Man,,Male,,Some college,3,5,4,4,"chose the room with access to the most spots, if they were equal, tried to choose the room with the least reliance on probability",n/a
185,xb4thl9juxy5rlblpwiova0q,0.0,3.0,1.0,5.0,0.0,4.0,3.0,2.0,2.0,0.0,3.0,3.0,4.0,0.3076923076923077,0.25,2.0,4.0,1.0,2.0,1.0,4.0,4.0,3.0,0.0,4.0,3.0,4.0,1.0,0.38461538461538464,0.4166666666666667,4.0,4.0,0.0,3.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,3.0,1.0,0.3076923076923077,0.16666666666666666,29,Man,,Male,,Some college,0,5,4,0,"nope, just was honest","very fun thanks, have a nice day"
186,xd941bqtfj0k52ukmtbv3c2i,4.0,1.0,0.0,5.0,2.0,3.0,3.0,1.0,0.0,3.0,4.0,1.0,3.0,0.3076923076923077,0.3333333333333333,2.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,5.0,0.0,4.0,0.0,0.38461538461538464,0.3333333333333333,2.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.46153846153846156,0.4166666666666667,62,Woman,,Female,,High school,1,5,3,2,none,
187,xp4wjmejh8u89d3n95ow0yhi,4.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,4.0,5.0,3.0,2.0,1.0,0.3076923076923077,0.5833333333333334,4.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,0.0,2.0,3.0,4.0,2.0,0.38461538461538464,0.5833333333333334,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,0.46153846153846156,0.6666666666666666,34,Woman,,Female,,Some college,2,5,3,3,No,"I enjoyed this study, thank you very much."
188,xr2zwjamogsyulhcj8latfeu,5.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,0.46153846153846156,0.75,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,0.5384615384615384,0.5833333333333334,1.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,0.46153846153846156,0.75,61,Man,,Male,,Bachelor degree,4,5,4,4,Not Exactly,No Thanks
189,xtkkk0jsohfcpdjlp1pnh11j,5.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.46153846153846156,0.25,0.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,0.0,4.0,0.0,5.0,0.0,0.5384615384615384,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.5384615384615384,0.16666666666666666,24,Man,,Male,,Master degree or higher,0,5,5,0,paid close attention to boxes to determine the one that is more free,no
190,y7o1kxnzzzz2b91yi8uldq18,NaN,NaN,NaN,5.0,NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8461538461538461,0.16666666666666666,NaN,NaN,NaN,NaN,NaN,NaN,4.0,NaN,0.0,4.0,NaN,NaN,NaN,0.7692307692307693,0.08333333333333333,3.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,0.38461538461538464,0.3333333333333333,21,Man,,Male,,Rather not say,3,4,4,3,,
191,ybsnrx0i0ekkocypal56kkst,1.0,4.0,4.0,5.0,NaN,1.0,4.0,4.0,4.0,2.0,4.0,4.0,NaN,0.5384615384615384,0.16666666666666666,4.0,3.0,4.0,5.0,4.0,1.0,2.0,NaN,0.0,2.0,4.0,1.0,3.0,0.3076923076923077,0.5,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,0.6153846153846154,0.5833333333333334,41,Woman,,Female,,Master degree or higher,4,5,5,4,"No, I did not. I simply thought carefully about the rooms.",None
192,ymqtbrgkaq92ana3az9sgh85,3.0,1.0,1.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,0.38461538461538464,0.3333333333333333,1.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,0.46153846153846156,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.5384615384615384,0.4166666666666667,29,Woman,,Female,,Some college,5,5,5,5,no , it was great doing the study and i enjoyed it alot
193,yn4058pr09ln9b7uo87cw34b,0.0,4.0,3.0,5.0,2.0,2.0,4.0,1.0,5.0,0.0,3.0,3.0,2.0,0.23076923076923078,0.16666666666666666,5.0,4.0,3.0,3.0,5.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,4.0,0.3076923076923077,0.16666666666666666,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,0.46153846153846156,0.3333333333333333,41,Woman,,Male,,High school,1,5,5,0,no,none
194,yn9ly5eeav2j07mpvbutuue2,3.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,0.6153846153846154,0.5,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,2.0,0.5384615384615384,0.4166666666666667,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,0.6153846153846154,0.25,33,Woman,,Female,,Some college,2,5,3,4,No went with gut,No
